bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement
signals,BenchmarkExecParallel/independent/isa_simd_i32x4.extadd_pairwise_u,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i8x16.shr_s,ns/op,696,689.0999999999999,-0.9913793103448421,0.7552848282421576,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i8x16.shr_s,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i8x16.shr_s,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/float.run,ns/op,646.35,637.55,-1.3614914519996968,0.15541189191747815,12,12,reported
signals,BenchmarkExecParallel/independent/float.run,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/float.run,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,ns/op,329.65,327.65,-0.606704080084941,0.639664279723507,12,12,reported
signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/xjb-mulhi.runN,ns/op,301.15,307.3,2.042171675244897,0.07057950798696525,12,12,reported
signals,BenchmarkExecParallel/independent/xjb-mulhi.runN,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/xjb-mulhi.runN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i64x2.extend_high_s,ns/op,305.9,302.45,-1.1278195488721776,0.629725504001988,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i64x2.extend_high_s,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i64x2.extend_high_s,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i32x4.extend_high_s,ns/op,328.95000000000005,325.3,-1.1095911232710254,0.5898757320213774,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i32x4.extend_high_s,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i32x4.extend_high_s,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/arith.run,ns/op,226.45,225.55,-0.3974387281960645,0.9774021912936975,12,12,reported
signals,BenchmarkExecParallel/independent/arith.run,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/arith.run,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkKernels/run#01,ns/op,10988472.5,10993960,0.04993869712099919,0.629725504001988,12,12,reported
signals,BenchmarkKernels/run#01,B/op,9,9,0,1,12,12,reported
signals,BenchmarkKernels/run#01,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i64x2.shl,ns/op,160.5,161.25,0.4672897196261738,0.9440623987669351,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i64x2.shl,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/isa_simd_i64x2.shl,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileWorkers/lua/p2,ns/op,10115897.5,7074152.5,-30.068958290650926,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/lua/p2,code-B,889172,889172,0,1,12,12,reported
signals,BenchmarkCompileWorkers/lua/p2,B/op,3874024.5,3890114,0.4153174560460382,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/lua/p2,allocs/op,1050,1074,2.285714285714291,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/lua/p4,ns/op,7143909,4212111,-41.03912857792561,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/lua/p4,code-B,889172,889172,0,1,12,12,reported
signals,BenchmarkCompileWorkers/lua/p4,B/op,4367363.5,4388858.5,0.49217336729585615,0.000001479204602101358,12,12,reported
signals,BenchmarkCompileWorkers/lua/p4,allocs/op,1484,1538,3.638814016172498,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p2,ns/op,248259409.5,163974445.5,-33.95036029842808,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p2,code-B,26612624,26612624,0,1,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p2,B/op,112799929,112771646,-0.025073597342428755,0.5137225810936943,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p2,allocs/op,14657,14834,1.2076141092993042,0.8873859348351204,12,12,reported
signals,BenchmarkCompileWorkers/lua/p8,ns/op,6187244,3216206.5,-48.0187543921009,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/lua/p8,code-B,889172,889172,0,1,12,12,reported
signals,BenchmarkCompileWorkers/lua/p8,B/op,5287348,5276992,-0.1958637865334345,0.7552848282421576,12,12,reported
signals,BenchmarkCompileWorkers/lua/p8,allocs/op,2206,2310,4.714415231187674,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/ruby,ns/op,1906399.5,1695779,-11.048077803209665,0.00182977609279938,12,12,reported
signals,BenchmarkPluginInstantiate/ruby,B/op,295235,79223.5,-73.16595254627669,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/ruby,allocs/op,9179,534.5,-94.176925591023,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginExec/lua,ns/op,1627301,1612203,-0.9277939360941789,0.2189208019063989,12,12,reported
signals,BenchmarkPluginExec/lua,B/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
signals,BenchmarkPluginExec/lua,allocs/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
signals,BenchmarkPluginExec/sqlite3,ns/op,1527263,1488445,-2.5416709499280765,0.017271192934135458,12,12,reported
signals,BenchmarkPluginExec/sqlite3,B/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
signals,BenchmarkPluginExec/sqlite3,allocs/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
signals,BenchmarkPluginInstantiate/esbuild,ns/op,1394256,1285845,-7.7755448066926025,0.017271192934135458,12,12,reported
signals,BenchmarkPluginInstantiate/esbuild,B/op,87668.5,13632.5,-84.44994496312815,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/esbuild,allocs/op,4326.5,180.5,-95.82803651912631,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p2,ns/op,1342075,830137.5,-38.14522288247676,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p2,code-B,55821,55821,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p2,B/op,511445.5,516840.5,1.05485335192117,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p2,allocs/op,536,559,4.291044776119413,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/fib_rec.fib,ns/op,1246991.5,1245126.5,-0.14955996091392532,0.15997301930805768,12,12,reported
signals,BenchmarkExecParallel/process/fib_rec.fib,B/op,28.5,25,-12.28070175438597,0.45120177977897724,12,12,reported
signals,BenchmarkExecParallel/process/fib_rec.fib,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/auto,ns/op,1150763.5,651984.5,-43.3433107671559,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/auto,code-B,55821,55821,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/auto,B/op,632840.5,640241.5,1.1694889944622755,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/auto,allocs/op,678,720,6.194690265486735,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p4,ns/op,1142443.5,647431.5,-43.32923247407858,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p4,code-B,55821,55821,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p4,B/op,632936.5,640104,1.1324200768955572,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p4,allocs/op,679,720,6.038291605301915,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p8,ns/op,1208055.5,563966.5,-53.31617628494718,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p8,code-B,55821,55821,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p8,B/op,829763,843418,1.6456506255400738,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/json-as/p8,allocs/op,911,978,7.354555433589471,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/ruby/p8,ns/op,218806535.5,97385920.5,-55.49222500257539,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/ruby/p8,code-B,35155402,35155402,0,1,12,12,reported
signals,BenchmarkCompileWorkers/ruby/p8,B/op,139384533,139366079,-0.013239632549477687,0.7125350756391273,12,12,reported
signals,BenchmarkCompileWorkers/ruby/p8,allocs/op,14297.5,14476,1.2484700122399106,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/fannkuch.run,ns/op,1005244,1005820.5,0.05734926047804567,0.9774021912936975,12,12,reported
signals,BenchmarkExecParallel/process/fannkuch.run,B/op,28.5,34.5,21.052631578947366,0.022641445242064438,12,12,reported
signals,BenchmarkExecParallel/process/fannkuch.run,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i16x8,ns/op,821672.5,496129.5,-39.61955645345318,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i16x8,code-B,32028,32028,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i16x8,B/op,57474,51540,-10.324668545777216,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i16x8,allocs/op,175,177,1.1428571428571344,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/coremark,ns/op,718285,454178,-36.76910975448464,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/coremark,code-B,19331,19331,0,1,12,12,reported
signals,BenchmarkCompileFull/coremark,B/op,251709.5,251815,0.041913396196813224,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/coremark,allocs/op,192,194,1.041666666666674,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i32x4,ns/op,753564,459997,-38.95714232633194,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i32x4,code-B,35356,35356,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i32x4,B/op,56345.5,50418,-10.519917295968618,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i32x4,allocs/op,170,172,1.17647058823529,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p2,ns/op,620895,472027.5,-23.97627618196313,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p2,code-B,57470,57470,0,1,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p2,B/op,433452,437519,0.9382815167538805,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p2,allocs/op,264,285,7.954545454545459,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i8x16,ns/op,623785,363890.5,-41.66411503963705,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i8x16,code-B,23548,23548,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i8x16,B/op,55007.5,48239,-12.304685724673902,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i8x16,allocs/op,163,165,1.2269938650306678,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p4,ns/op,488952.5,324255,-33.68374228580486,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p4,code-B,57470,57470,0,1,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p4,B/op,551618.5,558479,1.2437037554034136,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p4,allocs/op,402.5,442,9.813664596273286,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f32x4,ns/op,477463.5,290385.5,-39.18163377933601,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f32x4,code-B,17724,17724,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f32x4,B/op,45845.5,39909,-12.948926285022521,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f32x4,allocs/op,139,141,1.4388489208633004,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/blake-as-simd.hashN,ns/op,514736,517219.5,0.4824803394361421,0.03872113886920725,12,12,reported
signals,BenchmarkExecParallel/process/blake-as-simd.hashN,B/op,21,18.5,-11.904761904761907,0.1294607263782119,12,12,reported
signals,BenchmarkExecParallel/process/blake-as-simd.hashN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f64x2,ns/op,477739.5,290299,-39.23487591040724,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f64x2,code-B,17180,17180,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f64x2,B/op,45813,39877,-12.957020932922969,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_f64x2,allocs/op,138,140,1.449275362318847,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p4,ns/op,170448183.5,90918594,-46.65910065272124,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p4,code-B,26612624,26612624,0,1,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p4,B/op,120960823.5,121335118,0.3094344839674523,0.7987453386564977,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p4,allocs/op,19165,19023,-0.7409339942603732,0.17323260936129425,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i64x2,ns/op,457860,285281,-37.692526099681125,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i64x2,code-B,20828,20828,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i64x2,B/op,44802.5,38851,-13.283856927626802,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_i64x2,allocs/op,133,135,1.5037593984962516,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p8,ns/op,440500,283268.5,-35.693870601589104,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p8,code-B,57470,57470,0,1,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p8,B/op,745891.5,755440.5,1.2802130068515272,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/json-as/p8,allocs/op,630,691,9.682539682539693,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/many_funcs,ns/op,418994.5,383843,-8.389489599505485,0.00014422244870488242,12,12,reported
signals,BenchmarkCompileFull/many_funcs,code-B,7817,7817,0,1,12,12,reported
signals,BenchmarkCompileFull/many_funcs,B/op,159041,161535,1.5681490936299447,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/many_funcs,allocs/op,83,85,2.4096385542168752,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p1,ns/op,421749,388115.5,-7.97476698225722,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p1,code-B,7817,7817,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p1,B/op,158897.5,161392,1.5698799540584396,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p1,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_i64,ns/op,412697.5,250213,-39.37133130198268,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_i64,code-B,13397,13397,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_i64,B/op,44706.5,44832,0.28071980584478684,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_i64,allocs/op,135,137,1.4814814814814836,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_i32,ns/op,400240.5,239240.5,-40.225814229194704,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_i32,code-B,11317,11317,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_i32,B/op,44706.5,44832,0.28071980584478684,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_i32,allocs/op,135,137,1.4814814814814836,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p2,ns/op,351738,309348,-12.051583849342407,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p2,code-B,7817,7817,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p2,B/op,235895,238428,1.0737828271052852,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p2,allocs/op,115,117,1.7391304347825987,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/raytrace.render,ns/op,354866,354041.5,-0.2323412217569487,0.34735791869995664,12,12,reported
signals,BenchmarkExecParallel/process/raytrace.render,B/op,15,16,6.666666666666665,0.20418570526256621,12,12,reported
signals,BenchmarkExecParallel/process/raytrace.render,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/raytrace,ns/op,309059,193140.5,-37.50691615516778,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/raytrace,code-B,12675,12675,0,1,12,12,reported
signals,BenchmarkCompileFull/raytrace,B/op,137424,137497,0.053120270112927415,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/raytrace,allocs/op,175,177,1.1428571428571344,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/auto,ns/op,300472,257941,-14.154729891637153,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/auto,code-B,7817,7817,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/auto,B/op,284723,287262.5,0.8919195147564452,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/auto,allocs/op,147,149,1.3605442176870763,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p8,ns/op,135380134,56226484.5,-58.46769918251078,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p8,code-B,26612624,26612624,0,1,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p8,B/op,131718387,131980455.5,0.19896121260580824,0.4428331797425888,12,12,reported
signals,BenchmarkCompileWorkers/esbuild/p8,allocs/op,25712,25705,-0.027224642190415427,0.6706595329559389,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p4,ns/op,300501,258537,-13.964678986093226,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p4,code-B,7817,7817,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p4,B/op,284749,287272.5,0.8862190911996137,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/many_funcs/p4,allocs/op,147,149,1.3605442176870763,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/json-as/auto,ns/op,262872.5,189690,-27.839541983280867,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/json-as/auto,B/op,631577.5,639490,1.2528153710352319,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/json-as/auto,allocs/op,498,523.5,5.12048192771084,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/utf-as,ns/op,244451.5,187860.5,-23.150195437540777,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/utf-as,code-B,4080,4080,0,1,12,12,reported
signals,BenchmarkCompileFull/utf-as,B/op,213100,213179,0.037071797278276364,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/utf-as,allocs/op,147,149,1.3605442176870763,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/qoi,ns/op,237089.5,154175.5,-34.971603550557916,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/qoi,code-B,5119,5119,0,1,12,12,reported
signals,BenchmarkCompileFull/qoi,B/op,79489,79564,0.0943526777289927,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/qoi,allocs/op,191,193,1.0471204188481575,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/sqlite3,ns/op,231527.5,210254,-9.188325360918249,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/sqlite3,B/op,67888,36598.5,-46.08988333726137,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/sqlite3,allocs/op,1184,250,-78.88513513513513,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_f64,ns/op,247917.5,146804.5,-40.78493853802172,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_f64,code-B,9104,9104,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_f64,B/op,40064,36119,-9.846745207667729,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_f64,allocs/op,129,131,1.5503875968992276,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_f32,ns/op,246937,145770,-40.96874911414652,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_f32,code-B,8860,8860,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_f32,B/op,40065,36120,-9.846499438412582,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_f32,allocs/op,129,131,1.5503875968992276,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/nbody.step,ns/op,258344,257148,-0.4629486266373495,0.9323005033733262,12,12,reported
signals,BenchmarkExecParallel/process/nbody.step,B/op,11,8.5,-22.72727272727273,0.4693442242237504,12,12,reported
signals,BenchmarkExecParallel/process/nbody.step,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/lz4,ns/op,197643.5,131294,-33.57029196507854,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/lz4,code-B,4912,4912,0,1,12,12,reported
signals,BenchmarkCompileFull/lz4,B/op,73951,74027,0.10277075360711763,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/lz4,allocs/op,148,150,1.3513513513513598,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_mem,ns/op,168869.5,103147,-38.919106173702176,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_mem,code-B,3065,3065,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_mem,B/op,37254,34532,-7.306597949213511,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_mem,allocs/op,108,110,1.85185185185186,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/sqlite3/p8,ns/op,43951908.5,16820247.5,-61.730336465366456,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/sqlite3/p8,code-B,2625865,2625865,0,1,12,12,reported
signals,BenchmarkCompileFullWorkers/sqlite3/p8,B/op,16907083,17065051.5,0.934333261391096,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFullWorkers/sqlite3/p8,allocs/op,9805,9929.5,1.2697603263641,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_ctl,ns/op,157071,104687.5,-33.350204684505734,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_ctl,code-B,3890,3890,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_ctl,B/op,69119,69208,0.12876343697101333,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_ctl,allocs/op,117,119,1.7094017094017033,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/fannkuch,ns/op,138096,91002,-34.10236357316649,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/fannkuch,code-B,3779,3779,0,1,12,12,reported
signals,BenchmarkCompileFull/fannkuch,B/op,74891,74968.5,0.10348372968713715,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/fannkuch,allocs/op,158,160,1.2658227848101333,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.sqrt,ns/op,160207,160978.5,0.4815644759592175,0.2913426592252814,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.sqrt,B/op,5,5,0,0.9953612143678101,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.sqrt,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_reduce,ns/op,145395,97252.5,-33.111523780047456,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_reduce,code-B,4594,4594,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_reduce,B/op,37279.5,34563,-7.286846658351109,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_reduce,allocs/op,107,109,1.869158878504673,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_v128,ns/op,141614,88327.5,-37.62798875817362,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_v128,code-B,4159,4159,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_simd_v128,B/op,35903,35984,0.22560788792023168,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_simd_v128,allocs/op,97,99,2.0618556701030855,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/isa_i32.rem_u,ns/op,158611,158691,0.05043786370428904,0.551167166391288,12,12,reported
signals,BenchmarkExecParallel/process/isa_i32.rem_u,B/op,5.5,5.5,0,0.32921325544828034,12,12,reported
signals,BenchmarkExecParallel/process/isa_i32.rem_u,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_i64.rem_u,ns/op,158740,158701,-0.024568476754438517,0.9323005033733262,12,12,reported
signals,BenchmarkExecParallel/process/isa_i64.rem_u,B/op,6,7,16.666666666666675,0.47758413345975603,12,12,reported
signals,BenchmarkExecParallel/process/isa_i64.rem_u,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_i64.div_u,ns/op,153177,153343.5,0.10869778099844574,0.37768531105453973,12,12,reported
signals,BenchmarkExecParallel/process/isa_i64.div_u,B/op,4,5,25,0.4564100591829761,12,12,reported
signals,BenchmarkExecParallel/process/isa_i64.div_u,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/utf-as.convertN,ns/op,155974.5,156535,0.3593536122891816,0.7125350756391273,12,12,reported
signals,BenchmarkExecParallel/process/utf-as.convertN,B/op,5,5,0,0.6168342358946747,12,12,reported
signals,BenchmarkExecParallel/process/utf-as.convertN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/utf-as-simd.validateN,ns/op,146536.5,146978,0.30129012225623697,0.4428331797425888,12,12,reported
signals,BenchmarkExecParallel/process/utf-as-simd.validateN,B/op,4.5,5,11.111111111111116,0.5022395157675814,12,12,reported
signals,BenchmarkExecParallel/process/utf-as-simd.validateN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileWorkers/sqlite3/p2,ns/op,37795687.5,27380805,-27.55574296670751,7.39602301050679e-7,12,12,reported
